Committee Name|Committee ID|Date Last Revised|Last Revised By|Date Received|Postmark Date|Microfilm Number|Type of Contributor|PAC ID|Description Of Services|Report ID|PAC Name
JOHN HENRY'S PLUMBING, HEATING & AIR, CO.|99CON00807|09/27/2004|CORIEJ  |09/23/2004|09/22/2004|6840205|C|          ||
GRATTON WAREHOUSE|99CON06198|01/13/2003|SERENAD |01/06/2003|01/03/2003|6480220|C|          ||
3-D EQUITIES, INC.|99CON06201|01/13/2003|SERENAD |01/09/2003|01/07/2003|6480214|C|          ||
MODERN ELECTRONICS, INC.|99CON06203|02/03/2003|SERENAD |01/29/2003|01/28/2003|6500186|C|          ||
PENNY CANDY FABRICATION|99CON06241|12/16/2002|SERENAD |12/09/2002|12/06/2002|6470232|C|          ||
CONCORD ENTERPRISES|99CON06291|10/28/2002|SERENAD |10/25/2002|10/23/2002|6450238|C|          ||
ELI LILLY & COMPANY|99CON06293|11/12/2002|SERENAD |11/08/2002|11/08/2002|6470072|C|          ||
ELI LILLY & COMPANY|99CON06293|08/11/2003|SERENAD |08/07/2003|08/06/2003|6630163|C|          ||
ELI LILLY & COMPANY|99CON06293|12/12/2003|SERENAD |12/04/2003|12/02/2003|6640139|C|          ||
ELI LILLY & COMPANY|99CON06293|03/03/2004|PATTIEV |02/09/2004|02/05/2004|6680131|C|          ||
ELI LILLY & COMPANY|99CON06293|07/12/2004|SERENAD |07/09/2004|07/07/2004|6820206|C|          ||
ELI LILLY & COMPANY|99CON06293|11/08/2004|SERENAD |11/05/2004|11/03/2004|6870209|C|          ||
HERITAGE ADMINISTRATIVE CO., I|99CON06295|10/28/2002|SERENAD |10/25/2002|10/24/2002|6450248|C|          ||
JAMES T. GLEASON, PC|99CON06297|10/15/2002|TERII   |10/09/2002|10/07/2002|6450027|C|          ||
ISLE OF CAPRI CASINOS, INC.|99CON06372|11/04/2002|SERENAD |10/28/2002|10/22/2002|6460227|C|          ||
MSI SYSTEM INTEGRATORS|99CON06373|10/21/2002|SERENAD |10/15/2002|10/10/2002|6450099|C|          ||
D.K. AND B. CONSTRUCTION SPECIALTIES, INC|99CON06376|10/21/2002|SERENAD |10/15/2002|10/11/2002|6450085|C|          ||
HORIZONTAL BORING & TUNNELING|99CON06385|11/04/2002|SERENAD |11/01/2002|10/31/2002|6460224|C|          ||
HORIZONTAL BORING & TUNNELING|99CON06385|04/19/2004|CHERYLD |04/08/2004|04/07/2004|6770209|C|          ||
COMMERCIAL CONSTRUCTION, INC.|99CON06386|11/04/2002|SERENAD |10/29/2002|10/28/2002|6460218|C|          ||
KEYSTONE DESIGN CENTER, INC.|99CON06429|01/13/2003|SERENAD |01/06/2003|01/03/2003|6480224|C|          ||
FAES, USA|99CON06450|10/15/2002|TERII   |10/10/2002|10/07/2002|6450022|C|          ||
UBS GLOBAL ASSET MANAGEMENT, INC.|99CON06477|11/04/2002|SERENAD |11/01/2002|10/30/2002|6460247|C|          ||
COLUMBUS SALES PAVILION|99CON06489|02/10/2003|SERENAD |02/03/2003|01/31/2003|6510035|C|          ||
SOUTH SARPY 46 EDUCATION ASSN|99CON06500|02/10/2003|SERENAD |02/05/2003|02/04/2003|6510052|P|          ||
GREENBURG'S FRUIT CO|99CON06553|11/25/2002|SERENAD |11/18/2002|11/15/2002|6470173|C|          ||
DAEDALUS CONSTRUCTION CO.|99CON06555|11/12/2002|SERENAD |11/05/2002|11/04/2002|6470071|C|          ||
DAEDALUS CONSTRUCTION CO.|99CON06555|02/24/2005|SERENAD |02/03/2005|02/01/2005|6920096|C|          ||
DAEDALUS CONSTRUCTION CO.|99CON06555|03/15/2005|nadc01|03/08/2005|03/07/2005|6950197|C|          ||
MCCARTHY CAPITAL CORPORATION|99CON06556|11/12/2002|SERENAD |11/05/2002|11/04/2002|6470083|C|          ||
MCCARTHY CAPITAL CORPORATION|99CON06556|08/04/2003|SERENAD |07/31/2003|07/30/2003|6630144|C|          ||
ALFORD OIL COMPANY|99CON06570|11/04/2002|SERENAD |10/30/2002|10/29/2002|6460213|C|          ||
REAL ESTATE SERVICES|99CON06584|12/30/2002|SERENAD |12/27/2002|12/26/2002|6480026|C|          ||
ADVANTAGE FOOD EQUIPMENT SYSTEM|99CON06601|01/06/2003|PATTIEV |12/30/2002|12/27/2002|6480080|C|          ||
LAIDLAW|99CON06603|11/18/2002|SERENAD |11/12/2002|11/08/2002|6470140|C|          ||
SHAKOPEE MDEWAKANTON SIOUX COMMUNITY|99CON06609|11/18/2002|SERENAD |11/12/2002|11/12/2002|6470145|C|          ||
HO-CHUNK, INC.|99CON06652|02/18/2003|SERENAD |02/12/2003|02/10/2003|6510082|C|          ||
HO-CHUNK, INC.|99CON06652|04/06/2004|SERENAD |04/02/2004|03/31/2004|6770024|C|          ||
AMBASSADOR REAL ESTATE|99CON06664|06/28/2004|CHERYLD |06/23/2004|06/22/2004|6820121|C|          ||
GALLUP ORGANIZATION, THE|99CON06748|07/19/2004|SERENAD |07/12/2004|07/07/2004|6830010|C|          ||
GALLUP ORGANIZATION, THE|99CON06748|08/10/2004|SERENAD |08/02/2004|07/31/2004|6830149|C|          ||
GALLUP ORGANIZATION, THE|99CON06748|09/07/2004|CORIEJ  |08/30/2004|08/25/2004|6840051|C|          ||
GALLUP ORGANIZATION, THE|99CON06748|03/07/2005|CORIEJ  |03/04/2005|03/03/2005|6940001|C|          ||
BAER ADMINISTRATIVE SERVICES|99CON06749|03/03/2003|SERENAD |02/28/2003|02/26/2003|6520027|C|          ||
HOULTON ENTERPRISES, INC.|99CON06790|01/18/2005|CORIEJ  |01/11/2005|01/10/2005|6900172|C|          ||
CARPENTER MOTORS|99CON06818|05/27/2003|SERENAD |05/19/2003|05/16/2003|6620024|C|          ||
SILVER CREEK INVESTMENTS|99CON06819|03/17/2003|SERENAD |03/10/2003|03/10/2003|6540164|C|          ||
WDD INC DBA PELLA WINDOWS & DOORS OF OMAHA/LINCOLN|99CON06822|03/17/2003|SERENAD |03/11/2003|03/10/2003|6540161|C|          ||
WDD INC DBA PELLA WINDOWS & DOORS OF OMAHA/LINCOLN|99CON06822|02/24/2005|SERENAD |01/26/2005|01/24/2005|6910184|C|          ||
JACOBS FACILITIES, INC.|99CON06851|04/07/2003|SERENAD |04/04/2003|04/03/2003|6600133|C|          ||
DORY, INC.|99CON06863|04/14/2003|SERENAD |04/10/2003|04/09/2003|6600201|C|          ||
DORY, INC.|99CON06863|07/07/2003|SERENAD |06/30/2003|06/27/2003|6630036|C|          ||
KABREDLO'S PROPERTY, INC.|99CON06864|04/14/2003|SERENAD |04/11/2003|04/10/2003|6600211|C|          ||
KABREDLO'S PROPERTY, INC.|99CON06864|05/19/2003|SERENAD |05/13/2003|05/12/2003|6610230|C|          ||
NE RETAIL VENTURES, LLC|99CON06865|04/14/2003|SERENAD |04/11/2003|04/10/2003|6600218|C|          ||
JEO CONSULTING GROUP INC.|99CON06872|04/21/2003|SERENAD |04/18/2003|04/17/2003|6610006|C|          ||
JOHN DAUBERT INSURANCE|99CON06907|05/12/2003|SERENAD |05/09/2003|05/08/2003|6610183|C|          ||
MCCOMBS REALTY INC|99CON06908|05/19/2003|SERENAD |05/12/2003|05/09/2003|6610234|C|          ||
WEST 'O' STREET AREA ASSOCIATION|99CON06913|05/19/2003|SERENAD |05/13/2003|05/12/2003|6610245|C|          ||
REINECKE MOTOR COMPANY|99CON06915|05/21/2003|DAVIDH  |05/12/2003|05/09/2003|6610240|C|          ||
FIRST NATIONAL BANK (SCHUYLER)|99CON06916|05/21/2003|DAVIDH  |05/12/2003|05/09/2003|6610221|C|          ||
EXCEL CORPORATION|99CON06917|06/16/2003|SERENAD |06/09/2003|06/06/2003|6620197|C|          ||
QC SUPPLY, LLC|99CON06918|06/16/2003|SERENAD |06/10/2003|06/09/2003|6620204|C|          ||
SCHUYLER PTA|99CON06919|06/16/2003|SERENAD |06/09/2003|06/06/2003|6620206|C|          ||
RAUNER & ASSOCIATES INC.|99CON06923|01/22/2004|CHERYLD |01/15/2004|01/14/2004|6650211|C|          ||
PETERSEN PRINTING|99CON06982|01/22/2004|CHERYLD |01/15/2004|01/14/2004|6650209|C|          ||
RENT-A-CENTER, INC.|99CON07010|04/06/2004|SERENAD |03/29/2004|03/25/2004|6770030|C|          ||
DON PETERSON & ASSOCIATES|99CON07014|02/25/2004|PATTIEV |01/28/2004|01/26/2004|6670054|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |01/08/1986|01/08/1986|0001920|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |09/04/1986|09/04/1986|0002170|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |10/07/1986|10/07/1986|0002200|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |06/16/1987|06/16/1987|0002440|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |12/08/1987|12/08/1987|0002460|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |02/17/1988|02/16/1988|0002510|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |02/23/1988|02/23/1988|0002520|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |03/02/1988|03/02/1988|0002530|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |03/11/1988|03/11/1988|0002550|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |03/17/1988|03/17/1988|0002570|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |05/02/1988|05/02/1988|0002630|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |06/21/1988|06/21/1988|0002660|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |06/30/1988|06/30/1988|0002660|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |07/08/1988|07/08/1988|0002660|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |10/28/1988|10/28/1988|0002700|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |11/01/1988|11/01/1988|0002710|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |11/03/1988|11/03/1988|0002710|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |02/15/1989|02/15/1989|0003070|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |05/09/1989|05/09/1989|0002890|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |05/11/1989|05/11/1989|0002890|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |09/29/1989|09/29/1989|0002920|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |12/06/1989|12/06/1989|0002940|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |02/09/1990|02/09/1990|0002990|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |03/06/1990|03/06/1990|0003050|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |04/04/1990|04/04/1990|0003110|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |06/11/1990|06/11/1990|0003190|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |07/11/1990|07/11/1990|0003210|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|09/13/1999|SHELLYS |08/10/1990|08/10/1990|5466544|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |09/07/1990|09/07/1990|0003220|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|09/13/1999|SHELLYS |10/11/1990|10/11/1990|5456454|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |11/13/1990|11/13/1990|0003300|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |11/16/1990|11/15/1990|0003300|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |01/10/1991|01/10/1991|0003340|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |04/11/1991|04/11/1991|0003470|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |05/10/1991|05/10/1991|0003480|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|09/13/1999|SHELLYS |06/11/1991|06/11/1991|5456455|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |07/08/1991|07/08/1991|0003510|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |11/08/1991|11/07/1991|0003520|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |12/10/1991|12/09/1991|0003530|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |02/12/1992|02/12/1992|0003580|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |03/11/1992|03/11/1992|0003630|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |05/11/1992|05/11/1992|0003720|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |07/09/1992|07/09/1992|0003750|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |09/10/1992|09/10/1992|0003770|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |10/09/1992|10/09/1992|0003780|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |03/11/1993|03/12/1993|0003890|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |04/12/1993|04/13/1993|0003960|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |05/11/1993|05/12/1993|0003980|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |06/10/1993|01/03/1996|0003990|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |10/12/1993|10/13/1993|0004010|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |11/10/1993|11/12/1993|0004020|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |02/11/1994|02/14/1994|0004090|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |03/11/1994|03/15/1994|0004130|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |04/11/1994|04/13/1994|0004230|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |05/11/1994|05/12/1994|0004260|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |07/11/1994|07/14/1994|0004300|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |08/12/1994|08/15/1994|0004310|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |09/13/1994|09/16/1994|0004310|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |10/11/1994|10/13/1994|0004330|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |11/14/1994|08/30/1995|0004370|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |12/12/1994|10/16/1995|0004380|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |02/09/1995|10/16/1995|0004420|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |03/10/1995|10/16/1995|0004440|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |06/12/1995|10/16/1995|0004550|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |07/11/1995|10/16/1995|0004560|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |09/11/1995|10/16/1995|0004570|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |10/11/1995|10/17/1995|0004570|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |11/14/1995|08/30/1995|0004370|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |01/12/1996|01/16/1996|0004590|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |02/12/1996|02/20/1996|0004630|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |03/07/1996|03/11/1996|0004650|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |06/11/1996|06/11/1996|0004790|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |08/12/1996|08/09/1996|0004820|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |11/12/1996|11/08/1996|0004880|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |01/13/1997|01/10/1997|0004910|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |02/11/1997|02/10/1997|0004940|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |04/11/1997|04/10/1997|0005050|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |05/12/1997|05/09/1997|0005090|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |06/11/1997|06/10/1997|0005100|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |12/11/1997|12/10/1997|0005140|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |01/12/1998|01/09/1998|0005160|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|09/21/2000|KATHYS  |02/11/1998|02/10/1998|5220125|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |03/11/1998|03/10/1998|0005280|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |04/13/1998|04/10/1998|0005330|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |05/11/1998|05/08/1998|0005370|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |06/11/1998|06/10/1998|0005390|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |07/13/1998|07/10/1998|0005410|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |08/10/1998|08/11/1998|0005430|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |09/11/1998|09/10/1998|0005440|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |10/09/1998|10/13/1998|0005470|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|09/21/2000|KATHYS  |11/12/1998|11/10/1998|5520177|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |02/10/1999|02/09/1999|5580222|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/12/1999|        |03/11/1999|03/10/1999|5630161|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/19/1999|SHELLYS |04/12/1999|04/09/1999|5700094|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|05/17/1999|SHELLYS |05/11/1999|05/10/1999|5720143|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|06/14/1999|SHELLYS |06/10/1999|06/09/1999|5730153|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|09/20/1999|SHELLYS |09/13/1999|09/10/1999|5750209|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|10/25/1999|SERENAD |10/14/1999|10/13/1999|5760056|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|11/15/1999|SERENAD |11/12/1999|11/10/1999|5760176|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|12/20/1999|KIMH    |12/13/1999|12/10/1999|5770086|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|01/18/2000|SERENAD |01/11/2000|01/10/2000|5780133|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|03/22/2000|KIMH    |03/16/2000|03/15/2000|5870038|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|04/19/2000|KIMH    |04/11/2000|04/10/2000|5910218|C|          ||
FIRST COMMERCE BANCSHARES, INC|99CON00035|05/15/2000|SERENAD |05/11/2000|05/10/2000|5940055|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|04/12/1999|        |11/12/1992|05/17/1993|0003810|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|04/12/1999|        |01/16/1996|01/22/1996|0004600|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|04/12/1999|        |02/09/1996|02/12/1996|0004620|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|04/12/1999|        |03/28/1996|04/01/1996|0004680|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|04/12/1999|        |04/10/1996|04/19/1996|0004730|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|04/12/1999|        |06/11/1996|06/11/1996|0004790|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|04/12/1999|        |07/10/1996|07/09/1996|0004810|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|04/12/1999|        |10/08/1996|10/07/1996|0004840|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|04/12/1999|        |01/06/1997|01/03/1997|0004910|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|04/12/1999|        |02/07/1997|02/06/1997|0004930|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|04/12/1999|        |03/06/1997|03/05/1997|0004950|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|04/12/1999|        |05/09/1997|05/08/1997|0005080|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|04/12/1999|        |06/11/1997|06/10/1997|0005100|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|04/12/1999|        |07/14/1997|07/10/1997|0005110|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|04/12/1999|        |05/11/1998|05/06/1998|0005370|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|04/12/1999|        |06/10/1998|06/09/1998|0005390|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|04/12/1999|        |10/09/1998|10/08/1998|0005460|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|04/12/1999|        |03/15/1999|03/12/1999|5650018|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|07/28/1999|SHELLYS |04/08/1999|04/07/1999|5690204|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|07/12/1999|SHELLYS |07/09/1999|07/08/1999|5740121|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|11/15/1999|SERENAD |11/08/1999|11/05/1999|5760173|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|12/13/1999|KIMH    |12/08/1999|12/07/1999|5770038|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|01/10/2000|KIMH    |01/10/2000|01/07/2000|0      |C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|07/10/2000|GARYA   |07/05/2000|07/03/2000|5960148|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|10/17/2000|KAREN   |10/10/2000|10/09/2000|5990022|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|11/15/2000|KAREN   |11/07/2000|11/06/2000|6010037|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|12/12/2000|KAREN   |12/08/2000|12/07/2000|6010187|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|02/05/2001|KAREN   |01/09/2001|01/08/2001|6030015|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|02/22/2001|KAREN   |02/08/2001|02/07/2001|6050054|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|03/22/2001|KAREN   |03/08/2001|03/07/2001|6070153|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|05/14/2001|SERENAD |05/08/2001|05/07/2001|6180047|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|06/11/2001|PATTIEV |06/06/2001|06/05/2001|6190121|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|07/09/2001|TERII   |07/06/2001|07/06/2001|6200149|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|08/13/2001|TERII   |08/10/2001|08/09/2001|6210065|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|01/14/2002|TERII   |01/10/2002|01/09/2002|6230214|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|03/11/2002|TERII   |03/05/2002|03/04/2002|6320133|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|05/13/2002|TERII   |05/06/2002|05/03/2002|6400154|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|09/13/2004|CORIEJ  |09/10/2004|09/09/2004|6840101|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|10/18/2004|CORIEJ  |10/12/2004|10/08/2004|6860010|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|11/15/2004|SERENAD |11/10/2004|11/09/2004|6880037|C|          ||
BIG RED LOTTERY SERVICES, LTD|99CON00253|02/24/2005|CORIEJ  |02/10/2005|02/09/2005|6920224|C|          ||
